"Origin_Station","Station_Name","Origin_Lat","Origin_Long","Destination_Lat","Destination_Long","Total_Passengers_Boarded"
"Watergardens","Middle Footscray",-37.70112872,144.7741805,-37.8025047,144.8914721,900
"Watergardens","North Melbourne",-37.70112872,144.7741805,-37.80630984,144.9415102,700
"Watergardens","Parliament",-37.70112872,144.7741805,-37.81105406,144.9729109,1280
"Watergardens","Southern Cross",-37.70112872,144.7741805,-37.81793643,144.9514112,1250
"Watergardens","St Albans",-37.70112872,144.7741805,-37.74486131,144.8000505,6210
"Watergardens","Sunshine",-37.70112872,144.7741805,-37.78853633,144.8328782,6530
"Watergardens","Tottenham",-37.70112872,144.7741805,-37.7992509,144.8629449,2490
"Watergardens","West Footscray",-37.70112872,144.7741805,-37.8018087,144.8853248,2770
"Waurn Ponds","Corio",-38.21581,144.30682,-38.072835,144.37977,10
"Waurn Ponds","Deer Park",-38.21581,144.30682,-37.77776,144.772307,1460
"Waurn Ponds","Geelong",-38.21581,144.30682,-38.144241,144.354992,5670
"Waurn Ponds","Lara",-38.21581,144.30682,-38.022428,144.414402,1630
"Waurn Ponds","Little River",-38.21581,144.30682,-37.962928,144.498485,30
"Waurn Ponds","Marshall",-38.21581,144.30682,-38.19855,144.355055,1690
"Waurn Ponds","North Geelong",-38.21581,144.30682,-38.122836,144.352277,1510
"Waurn Ponds","North Shore",-38.21581,144.30682,-38.098373,144.365323,710
"Waurn Ponds","South Geelong",-38.21581,144.30682,-38.15866,144.358987,2520
"Waurn Ponds","Tarneit",-38.21581,144.30682,-37.832169,144.694716,5720
"Waurn Ponds","Wyndham Vale",-38.21581,144.30682,-37.871783,144.608477,4730
"Wendouree","Ardeer",-37.539713,143.820062,-37.783063,144.802193,160
"Wendouree","Bacchus Marsh",-37.539713,143.820062,-37.687582,144.436788,2930
"Wendouree","Ballan",-37.539713,143.820062,-37.6043,144.225443,560
"Wendouree","Ballarat",-37.539713,143.820062,-37.55879,143.859452,4750
"Wendouree","Caroline Springs",-37.539713,143.820062,-37.767153,144.738023,430
"Wendouree","Cobblebank",-37.539713,143.820062,-37.712542,144.604103,410
"Wendouree","Deer Park",-37.539713,143.820062,-37.77776,144.772307,1520
"Wendouree","Melton",-37.539713,143.820062,-37.703289,144.572525,2820
"Wendouree","Rockbank",-37.539713,143.820062,-37.729258,144.65063,1460
"Werribee","Aircraft",-37.89937805,144.661118,-37.86660595,144.7608094,1750
"Werribee","Altona",-37.89937805,144.661118,-37.8671476,144.8296447,660
"Werribee","Flagstaff",-37.89937805,144.661118,-37.81198131,144.9556538,20
"Werribee","Footscray",-37.89937805,144.661118,-37.80108298,144.9031992,9530
"Werribee","Hoppers Crossing",-37.89937805,144.661118,-37.88327618,144.7009549,12140
"Werribee","Laverton",-37.89937805,144.661118,-37.86369404,144.7726167,10770
"Werribee","Melbourne Central",-37.89937805,144.661118,-37.80993877,144.9625935,450
"Werribee","Newport",-37.89937805,144.661118,-37.84271757,144.8835999,7620
"Werribee","North Melbourne",-37.89937805,144.661118,-37.80630984,144.9415102,1870
"Werribee","Parliament",-37.89937805,144.661118,-37.81105406,144.9729109,50
"Werribee","Seaholme",-37.89937805,144.661118,-37.86784231,144.8409577,120
"Werribee","Seddon",-37.89937805,144.661118,-37.80900514,144.8956716,430
"Werribee","South Kensington",-37.89937805,144.661118,-37.79953087,144.925469,360
"Werribee","Southern Cross",-37.89937805,144.661118,-37.81793643,144.9514112,5690
"Werribee","Spotswood",-37.89937805,144.661118,-37.83063888,144.8859335,700
"Werribee","Westona",-37.89937805,144.661118,-37.86516348,144.8134936,460
"Werribee","Williams Landing",-37.89937805,144.661118,-37.86986533,144.7474447,13840
"Werribee","Yarraville",-37.89937805,144.661118,-37.81585044,144.8899337,1470
"Westall","Armadale",-37.93849121,145.1388326,-37.85645238,145.0193255,10
"Westall","Berwick",-37.93849121,145.1388326,-38.04040829,145.3457261,10
"Westall","Carnegie",-37.93849121,145.1388326,-37.88624148,145.0585751,790
"Westall","Caulfield",-37.93849121,145.1388326,-37.87745946,145.0425248,1550
"Westall","Clayton",-37.93849121,145.1388326,-37.92468255,145.1205344,1690
"Westall","Dandenong",-37.93849121,145.1388326,-37.98996792,145.2097254,190
"Westall","Flagstaff",-37.93849121,145.1388326,-37.81198131,144.9556538,670
"Westall","Hawksburn",-37.93849121,145.1388326,-37.84459087,145.0021421,70
"Westall","Hughesdale",-37.93849121,145.1388326,-37.89488129,145.0776351,380
"Westall","Huntingdale",-37.93849121,145.1388326,-37.91101734,145.1023643,1050
"Westall","Malvern",-37.93849121,145.1388326,-37.8662533,145.0292939,40
"Westall","Melbourne Central",-37.93849121,145.1388326,-37.80993877,144.9625935,1580
"Westall","Murrumbeena",-37.93849121,145.1388326,-37.89019832,145.0673749,540
"Westall","Noble Park",-37.93849121,145.1388326,-37.96723193,145.1769357,90
"Westall","Oakleigh",-37.93849121,145.1388326,-37.90037214,145.0883079,1160
"Westall","Parliament",-37.93849121,145.1388326,-37.81105406,144.9729109,670
"Westall","Richmond",-37.93849121,145.1388326,-37.82407446,144.9901643,980
"Westall","South Yarra",-37.93849121,145.1388326,-37.83844935,144.9923422,1250
"Westall","Southern Cross",-37.93849121,145.1388326,-37.81793643,144.9514112,700
"Westall","Springvale",-37.93849121,145.1388326,-37.94950878,145.1534518,90
"Westall","Toorak",-37.93849121,145.1388326,-37.85077381,145.0139086,20
"Westona","Newport",-37.86516348,144.8134936,-37.84271757,144.8835999,10
"Williamstown","Footscray",-37.86775292,144.9053233,-37.80108298,144.9031992,6190
"Williamstown","Newport",-37.86775292,144.9053233,-37.84271757,144.8835999,3470
"Williamstown","North Melbourne",-37.86775292,144.9053233,-37.80630984,144.9415102,1580
"Williamstown","North Williamstown",-37.86775292,144.9053233,-37.85733348,144.8890695,3390
"Williamstown","Seddon",-37.86775292,144.9053233,-37.80900514,144.8956716,1470
"Williamstown","South Kensington",-37.86775292,144.9053233,-37.79953087,144.925469,970
"Williamstown","Southern Cross",-37.86775292,144.9053233,-37.81793643,144.9514112,4510
"Williamstown","Spotswood",-37.86775292,144.9053233,-37.83063888,144.8859335,1170
"Williamstown","Williamstown Beach",-37.86775292,144.9053233,-37.86398189,144.8944837,2080
"Williamstown","Yarraville",-37.86775292,144.9053233,-37.81585044,144.8899337,3660
"Wodonga","Benalla",-36.1058271,146.8712657,-36.54455031,145.9839151,10
"Wodonga","Seymour",-36.1058271,146.8712657,-37.024725,145.137733,10
"Wyndham Vale","Ardeer",-37.871783,144.608477,-37.783063,144.802193,40
"Wyndham Vale","Deer Park",-37.871783,144.608477,-37.77776,144.772307,80
"Wyndham Vale","Geelong",-37.871783,144.608477,-38.144241,144.354992,10
"Wyndham Vale","Tarneit",-37.871783,144.608477,-37.832169,144.694716,6020
"Yarraman","Oakleigh",-37.97825454,145.1916003,-37.90037214,145.0883079,10
